Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-064347,2019-12,12/28/2019 00:20,Y, , ,1, , 38111,2,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4440,THOLOZAN AVE,15, , ,3427,KINGSHIGHWAY,886772.2,1004895
19-064346,2019-12,12/28/2019 00:24,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,7557,HALL ST,74, , ,7557,HALL,898564.8,1045187
19-064370,2019-12,12/28/2019 00:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,N BROADWAY / RIVERVIEW BLVD,74, , , , ,897816.4,1053556
19-064365,2019-12,12/28/2019 00:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,2051,MAURY AVE,13, , ,2051,MAURY,887733.4,1012753
19-064808,2019-12,12/28/2019 01:00,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,4979,PARKER AVE,14, ,APT A,4979,PARKER,884753.5,1007190
19-064363,2019-12,12/28/2019 01:30,Y, , ,1, , 64711,6,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6325,LILLIAN AVE,76, , ,6325,LILLIAN,887555.3,1044589
19-064536,2019-12,12/28/2019 01:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S GRAND BLVD / I 64 EASTBOUND,37, ,ALIAS S GRAND BLVD/40 EB CITY, , ,895987.1,1018872
19-064348,2019-12,12/28/2019 01:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S VANDEVENTE,37, , , , ,893845,1020169
19-064383,2019-12,12/28/2019 02:00,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,0,S GRAND BLVD / HUMPHREY ST,25,GAS MART, , , ,893745.4,1006883
19-064357,2019-12,12/28/2019 02:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / LINDELL,38, , ,600,VANDEVENTER,887402,1023458
19-064351,2019-12,12/28/2019 02:20,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1230,BLUMEYER ST,77,IN THE REAR, ,1230,BLUMEYER,898530.9,1023733
19-064352,2019-12,12/28/2019 02:20,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2663,GRAVOIS AVE,24,EXCELSIOR GROUP,BUSINESS,2665,GRAVOIS,898673.9,1008934
19-064354,2019-12,12/28/2019 02:30,Y, , ,1, , 41014,5,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
19-064356,2019-12,12/28/2019 03:00,Y, , ,1, , 31112,2,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,0,TALMAGE AVE / S VANDEVENTER AV,28, ,STREET, , ,891385.4,1016966
19-064359,2019-12,12/28/2019 03:30,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4007,ASHLAND AVE,56, , ,4007,ASHLAND,898257.4,1030366
19-064361,2019-12,12/28/2019 04:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3216,GREER AVE,59, , ,3216,GREER,900689.9,1028083
19-064358,2019-12,12/28/2019 04:15,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,825,CANAAN AVE,74, , ,825,CANAAN,897262.9,1051310
19-064461,2019-12,12/28/2019 05:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5918,MIMIKA AVE,73, , ,5918,MIMIKA,891183.6,1048517
19-064366,2019-12,12/28/2019 05:18,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / LAWRENCE,27, , , , ,0,0
19-064362,2019-12,12/28/2019 05:19,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
19-064364,2019-12,12/28/2019 05:45,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4755,GREER AVE,55, ,APT A,4755,GREER,892024.8,1033061
19-064368,2019-12,12/28/2019 06:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1531,PINE ST,36, , ,1531,PINE,905263.2,1018398
19-064373,2019-12,12/28/2019 07:51,Y, , ,1, ,182260,4,DRUGS-POSSESSION/METHAMPHETAMINE,0,N GRAND BLVD / WINDSOR PL,77, , , , ,897602.2,1023048
19-064388,2019-12,12/28/2019 08:00,Y, , ,1, ,263130,4,OBSTRUCT GOVRN OP-ALRM ORD VIOLATION,920,OLIVE ST,35,BAILEY S RANGE, ,920,OLIVE,907479.9,1017973
19-064374,2019-12,12/28/2019 08:12,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3822,S KINGSHIGHWAY BLVD,15, , ,3822,KINGSHIGHWAY,885417.5,1004487
19-064378,2019-12,12/28/2019 08:50,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3204,DR MARTIN LUTHER KING DR,77, ,ALIAS 3204 MARTIN LUTHER KING DR CIT,3204,DR MARTIN LUTHER KING,899043.5,1023418
19-064378,2019-12,12/28/2019 08:50,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3204,DR MARTIN LUTHER KING DR,77, ,ALIAS 3204 MARTIN LUTHER KING DR CIT,3204,DR MARTIN LUTHER KING,899043.5,1023418
19-064395,2019-12,12/28/2019 09:20,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,7314,VIRGINIA AVE,2, , ,7315,MICHIGAN,888986.7,989763.2
19-064565,2019-12,12/28/2019 09:30,Y, , ,1, , 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1000,WASHINGTON AVE,35,MERCHANDISE MART, ,1000,WASHINGTON,907483,1018737
19-064387,2019-12,12/28/2019 09:30,Y, , ,1, , 41014,1,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4720,NEBRASKA AVE,17, , ,4220,NEBRASKA,895415.1,996580
19-064384,2019-12,12/28/2019 09:46,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / LINDELL BLVD,37, , , , ,896530.1,1021053
19-064494,2019-12,12/28/2019 10:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1830,CARR DR,61, , ,1830,CARR,904775.4,1021365
19-064391,2019-12,12/28/2019 10:38,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7875,GOYA PL,1, ,APT B,7875,GOYA,886366.9,989294.9
19-064391,2019-12,12/28/2019 10:38,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7875,GOYA PL,1, ,APT B,7875,GOYA,886366.9,989294.9
19-064426,2019-12,12/28/2019 10:45,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,7068,THOLOZAN AVE,9, , ,7068,THOLOZAN,873301.8,1006495
19-064706,2019-12,12/28/2019 11:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2800,CHEROKEE ST,19, , ,919,JEFFERSON,897271.9,1005153
19-064393,2019-12,12/28/2019 11:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / RIVERVIEW BLV,70, ,ALIAS I 70 WB/RIVERVIEW, , ,888467.3,1043114
19-064455,2019-12,12/28/2019 11:51,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,0,RIVERVIEW BLVD / THEKLA AVE,72, , , , ,890718.5,1045022
19-064400,2019-12,12/28/2019 11:56,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4047,GRAVOIS AVE,15, , ,4047,GRAVOIS,890342.1,1003879
19-064690,2019-12,12/28/2019 11:59,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,1115,ANGELICA ST,65, , ,1115,ANGELICA,905545.4,1031645
19-064544,2019-12,12/28/2019 12:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1023,SPRUCE ST,35, ,STREET PARKING,1023,SPRUCE,906589.4,1016244
19-064468,2019-12,12/28/2019 12:00,Y, , ,1, , 66601,2,"LARCENY-BICYCLES $500 - $24,999",6915,PERNOD AVE,9, , ,6915,PERNOD,874796.2,1006876
19-064396,2019-12,12/28/2019 12:23,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3139,S GRAND BLVD,15,CITY DINER, ,3139,GRAND,893723,1007999
19-064399,2019-12,12/28/2019 12:41,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,5162,DELMAR BLVD,38, , ,5162,DELMAR,886036.8,1026269
19-064606,2019-12,12/28/2019 14:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3225,PENNSYLVANIA AVE,30, , ,3225,PENNSYLVANIA,896462.9,1006381
19-064493,2019-12,12/28/2019 14:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3134,MAGNOLIA AVE,25, ,APT 2W,3134,MAGNOLIA,896262.2,1009273
19-064412,2019-12,12/28/2019 14:14,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4719,LEE AVE,69, , , , ,894208.3,1035791
19-064416,2019-12,12/28/2019 14:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ANDERSON AVE / CINTRA AVE,69, , ,4037,DRYDEN,895311,1036176
19-064422,2019-12,12/28/2019 14:40,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6116,COLORADO AVE,1, ,RIGHT DOOR,6116,COLORADO,890700.6,993829.4
19-064893,2019-12,12/28/2019 15:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3607,HAMILTON AVE,50, ,@HOTEL- VEGAS INN,4014,UNION,884714.6,1038923
19-064419,2019-12,12/28/2019 15:00,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,919,JEFFERSON,907258.8,1020890
19-064434,2019-12,12/28/2019 15:05,Y, , ,1, , 63601,5,"LARCENY-SHOPLIFT $500 - $24,999",4123,DR MARTIN LUTHER KING DR,58,MO LEE S PAWN AND JEWELRY, ,4123,DR MARTIN LUTHER KING,894838.4,1026996
19-064424,2019-12,12/28/2019 15:19,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1386,SHAWMUT PL,78, , ,1386,SHAWMUT,882892.1,1032311
19-064741,2019-12,12/28/2019 15:30,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2121,ALLEN AVE,23, , ,2121,ALLEN,900840.1,1011576
19-064555,2019-12,12/28/2019 16:00,Y, , ,1, , 72140,2,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,3150,BRANNON AVE,13, , ,3150,BRANNON,884305.8,1008791
19-064431,2019-12,12/28/2019 16:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N JEFFERSON AVE / MARKET ST,36, ,@CPD,919,JEFFERSON,901481.3,1018754
19-064438,2019-12,12/28/2019 16:30,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5201,S GRAND BLVD,3, , ,5201,GRAND,891031.8,997070.8
19-064647,2019-12,12/28/2019 16:30,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5107,ENRIGHT AVE,51, , ,5107,ENRIGHT,886680.9,1026867
19-064447,2019-12,12/28/2019 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3235,TAFT AVE,16, , ,3235,TAFT,893853.8,998119.3
19-064445,2019-12,12/28/2019 17:33,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N KINGSHIGHWAY BLVD / NATURAL,55, , , , ,891049,1035207
19-064449,2019-12,12/28/2019 17:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARKANSAS AVE / WINNEBAGO ST,19, , , , ,893882.6,1003818
19-064451,2019-12,12/28/2019 18:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4055,WESTMINSTER PL,38, , ,4055,WESTMINSTER,893509,1022787
19-064545,2019-12,12/28/2019 18:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1220,OLIVE ST,36,1ST FLOOR, ,1220,OLIVE,906266,1018212
19-064452,2019-12,12/28/2019 18:04,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3474,GRACE AVE,15, ,1ST FL,3474,GRACE,893215.4,1005235
19-064460,2019-12,12/28/2019 18:30,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,LEE AVE / PRAIRIE AVE,67, , , , ,900854.5,1032125
19-064939,2019-12,12/28/2019 18:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3142,MOUNT PLEASANT,17, , ,3142,MOUNT PLEASANT,0,0
19-064459,2019-12,12/28/2019 18:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,MENARD ST / RUSSELL BLVD,21, , , , ,903863.3,1010118
19-064488,2019-12,12/28/2019 19:25,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND,0, , ,4014,UNION,0,0
19-064467,2019-12,12/28/2019 19:36,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / N KINGSHIGHWAY B,38, , , , ,887772.9,1026200
19-064475,2019-12,12/28/2019 19:45,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4317,MANCHESTER AVE,39, , ,4317,MANCHESTER,889457.3,1017300
19-064498,2019-12,12/28/2019 20:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1320,S VANDEVENTER AVE,28, , ,1320,VANDEVENTER,891234.1,1016549
19-064527,2019-12,12/28/2019 20:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2344,ST LOUIS AVE,60, , ,2344,ST LOUIS,903337,1026439
19-064613,2019-12,12/28/2019 20:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,BRANNON AVE / LINDENWOOD AVE,14, , , , ,883366.1,1004761
19-064473,2019-12,12/28/2019 20:19,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S KINGSHIGHW,38, , , , ,887198.4,1021913
19-064471,2019-12,12/28/2019 20:24,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N K,53, ,ALIAS N KINGSHIGHWAY/DR MARTIN L KIN, , ,888326.1,1030363
19-064479,2019-12,12/28/2019 20:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3635,VISTA AVE,29,@SLU HOSPITAL,@SLU HOSPITAL,1325,GRAND,894354.8,1015713
19-064539,2019-12,12/28/2019 20:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,715,DODDRIDGE ST,74, , ,715,DODDRIDGE,897682.3,1050332
19-064480,2019-12,12/28/2019 21:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4301,WARNE AVE,68, , ,4301,WARNE,900127.9,1033683
19-064480,2019-12,12/28/2019 21:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4301,WARNE AVE,68, , ,4301,WARNE,900127.9,1033683
19-064482,2019-12,12/28/2019 21:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5202,GILMORE AVE,72, , ,5202,GILMORE,890572.2,1043888
19-064480,2019-12,12/28/2019 21:00,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,4301,WARNE AVE,68, , ,4301,WARNE,900127.9,1033683
19-064483,2019-12,12/28/2019 21:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4735,S SPRING AVE,16, ,2ND FL,4735,SPRING,890525.8,999215.5
19-064476,2019-12,12/28/2019 21:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 8TH ST / LOCUST ST,35, , , , ,908188.5,1018183
19-064481,2019-12,12/28/2019 21:20,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3173,MINNESOTA AVE,30, , ,3004,MAGNOLIA,896226.9,1006985
19-064485,2019-12,12/28/2019 21:27,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 13TH ST / CHOUTEAU AVE,33, , , , ,905092.8,1014470
20-000914,2019-12,12/28/2019 21:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5521,CLEMENS AVE,49, , ,5521,CLEMENS,883431.9,1027802
19-064519,2019-12,12/28/2019 22:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4541,THOLOZAN AVE,15, , ,4541,THOLOZAN,886152.3,1005210
19-064487,2019-12,12/28/2019 22:40,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,705,OFALLON ST,62, ,APT F,705,OFALLON,909273.9,1021034
19-064486,2019-12,12/28/2019 22:48,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,CASS AVE / N SPRING AVE,59, , , , ,897927.8,1025264
19-064506,2019-12,12/28/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,TALMAGE AVE / S VANDEVENTER AV,28, , , , ,891385.4,1016966
19-064554,2019-12,12/28/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,MANCHESTER AVE / S TAYLOR AVE,39, , , , ,888330.1,1016968
19-064764,2019-12,12/28/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6111,VICTORIA AVE,42, , ,6111,VICTORIA,880753.8,1017525
19-064567,2019-12,12/28/2019 23:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5704,ITASKA ST,7, , ,5704,ITASKA,880076.1,1001781
19-064543,2019-12,12/28/2019 23:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,3910,KINGSLAND CT,16, , ,3910,KINGSLAND,890941.1,1001420
19-064489,2019-12,12/28/2019 23:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S SKINKER BLV,44, ,EXIT RAMP OF I-64 WEST,6751,NASHVILLE,876096.1,1019530
19-064492,2019-12,12/28/2019 23:39,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5590,W FLORISSANT AVE,72, , , , ,893144.3,1044000
19-064542,2019-12,12/29/2019 00:01,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1620,LUCAS AVE,36, , ,1620,LUCAS,905182.4,1019662
19-064499,2019-12,12/29/2019 00:01,Y, , ,1, ,178100,4,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1000,N 19TH ST,61,GATEWAY 180, ,1000,19TH,0,0
19-064517,2019-12,12/29/2019 00:04,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2100,LOCUST ST,36, , ,2100,LOCUST,903113.6,1019448
19-064502,2019-12,12/29/2019 00:12,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3659,ALBERTA ST,16, , ,4004,GILES,892493.2,1002200
19-064540,2019-12,12/29/2019 00:25,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3829,WILMINGTON AVE,3, ,REAR ALLEY,3839,WILMINGTON,888432.1,996054.9
19-064650,2019-12,12/29/2019 00:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 13TH ST / LOCUST ST,36, , , , ,906292.4,1018750
19-064500,2019-12,12/29/2019 00:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BELL AVE / N GRAND BLVD,77, , , , ,897507.9,1022844
19-064523,2019-12,12/29/2019 01:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,815,PORTLAND TER,74, , ,815,PORTLAND,897714.9,1053081
19-064508,2019-12,12/29/2019 01:10,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,0,N 14TH ST / WASHINGTON AVE,36, , , , ,906030.1,1019288
19-064505,2019-12,12/29/2019 01:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 13TH ST / CHOUTEAU AVE,33, , , , ,905092.8,1014470
19-064507,2019-12,12/29/2019 01:45,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2626,CHEROKEE ST,19, ,IN REAR,2626,CHEROKEE,898258.4,1004952
19-064625,2019-12,12/29/2019 01:45,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 9TH ST / SPRUCE ST,35, , , , ,907196.8,1016015
19-064511,2019-12,12/29/2019 01:50,Y, , ,1, , 38421,6,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,4236,W NATURAL BRIDGE AVE,56, , , , ,896554.6,1032223
19-064514,2019-12,12/29/2019 02:15,Y, , ,1, , 41014,1,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,7351,VIRGINIA AVE,2, ,KITCHEN,7351,VIRGINIA,888715.6,989753.6
19-064510,2019-12,12/29/2019 02:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5003,GOODFELLOW BLVD,76, , ,5003,GOODFELLOW,887701.6,1044511
19-064674,2019-12,12/29/2019 02:40,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1136,WASHINGTON BLVD,35, , ,3630,GRANDEL,0,0
19-064549,2019-12,12/29/2019 03:30,Y, , ,1, , 51321,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,4399,FOREST PARK AVE,38, ,APT 433,4399,FOREST PARK,890245.9,1021299
19-064515,2019-12,12/29/2019 03:47,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
19-064532,2019-12,12/29/2019 04:00,Y, , ,1, , 44012,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",1531,WASHINGTON AVE,36, ,AIR B&B,3114,GRAND,905491.8,1019489
19-064518,2019-12,12/29/2019 04:04,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,N KINGSHIGHWAY BLVD / PAGE BLV,53, , , , ,888176.6,1029215
19-064516,2019-12,12/29/2019 04:43,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4927,NOTTINGHAM AVE,7, , ,4927,NOTTINGHAM,883752.3,1002135
19-064520,2019-12,12/29/2019 05:45,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4659,PENROSE ST,69, , ,4649,PENROSE,894787.6,1035891
19-064748,2019-12,12/29/2019 06:00,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,4147,W FLORISSANT AVE,68, ,2ND FLOOR,4147,FLORISSANT,900147.3,1034859
19-064592,2019-12,12/29/2019 07:30,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3143,POTOMAC ST,19, , ,3143,POTOMAC,895544.3,1004901
19-064528,2019-12,12/29/2019 08:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5985,ROMAINE PL,78, , , , ,880994.8,1033585
19-064530,2019-12,12/29/2019 09:10,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,NATURAL BRIDGE AVE / N NEWSTEA,56, , , , ,895482.4,1032844
19-064531,2019-12,12/29/2019 09:49,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,2310,MCCAUSLAND AVE,10,WALGREENS, , , ,874938.3,1013267
19-064553,2019-12,12/29/2019 10:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,809,RIVERVIEW BLVD,74, , ,890,RIVERVIEW,897552.2,1053606
19-064534,2019-12,12/29/2019 10:24,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4164,PLEASANT ST,67, , ,4155,PLEASANT,902802,1031320
19-064537,2019-12,12/29/2019 10:30,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6216,MORGANFORD RD,5, , ,6216,MORGANFORD,885126.4,996550.3
19-064570,2019-12,12/29/2019 11:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2906,SAMUEL SHEPARD DR,37, , ,1220,ST CHARLES,900393.5,1020980
19-064550,2019-12,12/29/2019 11:34,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,401,S 14TH ST,36,@METROLINK - CIVIC CENTER, ,401,14TH,905172.7,1016526
19-064551,2019-12,12/29/2019 11:50,Y, , ,1, , 91124,2,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",6008,MARMADUKE AVE,11, ,APT 1,6008,MARMADUKE,880156.1,1011002
19-064604,2019-12,12/29/2019 12:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6124,N BROADWAY,79, , ,6124,BROADWAY,900558.8,1038456
19-064630,2019-12,12/29/2019 12:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,3521,BINGHAM AVE,16, , ,3521,BINGHAM,893494.5,999826.4
19-064675,2019-12,12/29/2019 12:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1435,DILLON ST,33, , ,1435,DILLON,903776.8,1013299
19-064714,2019-12,12/29/2019 12:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4936,WEST PINE BLVD,38, , ,4936,WEST PINE,887785.8,1022627
19-064552,2019-12,12/29/2019 12:20,Y, , ,1, ,182250,6,DRUGS-POSSESSION/COCAINE,4565,POPE AVE,69, , , , ,897733.4,1036327
